date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent
2021-09-15,Pipettes,Biotech,255.75,234.72,169,114.0,26,83,0,9,3,2,43221.75,19266.0,23955.75,55.43
2022-04-13,Reagent_Kit,Biotech,436.02,399.96,111,171.0,189,73,0,4,2,2,48398.22,18981.0,29417.22,60.78
2022-09-07,Pipettes,Government,266.99,259.5,179,114.0,144,51,0,9,3,2,47791.21,20406.0,27385.21,57.3
2021-05-07,Reagent_Kit,Pharma,491.68,467.6,140,171.0,28,7,0,5,2,4,68835.2,23940.0,44895.2,65.22
2022-11-14,Reagent_Kit,Government,384.63,375.11,146,171.0,168,74,0,11,4,0,56155.979999999996,24966.0,31189.979999999996,55.54
2023-02-16,PCR_System,Government,7046.62,6468.74,110,3040.0,193,80,1,2,1,3,775128.2,334400.0,440728.19999999995,56.86
2021-09-11,Microscope,Pharma,13976.69,13421.57,185,5700.0,99,77,0,9,3,5,2585687.65,1054500.0,1531187.65,59.22
2023-10-15,Microscope,Government,12783.18,12235.04,134,5700.0,144,121,0,10,4,6,1712946.12,763800.0,949146.1200000001,55.41
2022-11-09,Microscope,Academic,12942.07,11763.3,62,5700.0,57,172,0,11,4,2,802408.34,353400.0,449008.33999999997,55.96
2022-09-01,Reagent_Kit,Biotech,450.43,436.4,166,171.0,55,48,0,9,3,3,74771.38,28386.0,46385.380000000005,62.04
2021-03-25,PCR_System,Government,7793.72,7599.92,84,3040.0,107,52,1,3,1,3,654672.48,255360.0,399312.48,60.99
2021-06-09,Pipettes,Biotech,341.18,342.23,67,114.0,22,72,0,6,2,2,22859.06,7638.0,15221.060000000001,66.59
2021-10-09,Pipettes,Pharma,299.76,325.29,177,114.0,196,23,1,10,4,5,53057.52,20178.0,32879.52,61.97
2021-04-19,Microscope,Pharma,14401.61,14125.9,142,5700.0,10,80,0,4,2,0,2045028.62,809400.0,1235628.62,60.42
2021-09-26,Microscope,Pharma,13327.41,12385.8,227,5700.0,182,15,0,9,3,6,3025322.07,1293900.0,1731422.0699999998,57.23
2022-08-26,Pipettes,Biotech,264.04,288.5,124,114.0,127,100,0,8,3,4,32740.960000000003,14136.0,18604.960000000003,56.82
2021-06-25,PCR_System,Government,8385.62,7841.43,70,3040.0,167,167,0,6,2,4,586993.4,212800.0,374193.4,63.75
2023-11-09,Microscope,Academic,14225.67,13887.35,82,5700.0,116,140,0,11,4,3,1166504.94,467400.0,699104.94,59.93
2021-06-09,Microscope,Pharma,13651.94,12967.71,130,5700.0,181,94,0,6,2,2,1774752.2,741000.0,1033752.2,58.25
2023-01-19,Centrifuge,Academic,13193.44,12297.72,57,4560.0,39,130,0,1,1,3,752026.0800000001,259920.0,492106.0800000001,65.44
2022-04-01,Centrifuge,Academic,11130.66,10505.72,81,4560.0,176,92,0,4,2,4,901583.46,369360.0,532223.46,59.03
2022-03-10,Reagent_Kit,Pharma,462.87,467.21,123,171.0,156,121,0,3,1,3,56933.01,21033.0,35900.01,63.06
2023-05-15,Microscope,Biotech,14670.87,14502.78,122,5700.0,48,4,0,5,2,0,1789846.1400000001,695400.0,1094446.1400000001,61.15
2022-07-02,Pipettes,Government,304.68,311.19,80,114.0,141,75,0,7,3,5,24374.4,9120.0,15254.400000000001,62.58
2021-04-07,Reagent_Kit,Academic,383.78,351.18,71,171.0,54,49,0,4,2,2,27248.379999999997,12141.0,15107.379999999997,55.44
2021-09-14,Pipettes,Government,259.1,240.34,173,114.0,123,125,0,9,3,1,44824.3,19722.0,25102.300000000003,56.0
2023-02-12,Reagent_Kit,Academic,498.71,496.89,63,171.0,146,56,0,2,1,6,31418.73,10773.0,20645.73,65.71
2022-01-30,PCR_System,Academic,7170.94,7214.99,88,3040.0,76,55,0,1,1,6,631042.72,267520.0,363522.72,57.61
2023-06-29,Microscope,Government,13381.39,12748.38,89,5700.0,47,164,0,6,2,3,1190943.71,507300.0,683643.71,57.4
2021-11-18,PCR_System,Biotech,8521.51,8794.71,110,3040.0,154,108,0,11,4,3,937366.1,334400.0,602966.1,64.33
2023-02-01,Reagent_Kit,Biotech,449.71,444.41,132,171.0,156,4,0,2,1,2,59361.719999999994,22572.0,36789.719999999994,61.98
2021-08-01,Microscope,Biotech,13108.21,13915.13,108,5700.0,132,36,0,8,3,6,1415686.68,615600.0,800086.6799999999,56.52
2022-06-12,Microscope,Pharma,15885.81,15079.59,87,5700.0,26,87,1,6,2,6,1382065.47,495900.0,886165.47,64.12
2021-02-25,PCR_System,Biotech,8899.42,8383.64,121,3040.0,178,7,0,2,1,3,1076829.82,367840.0,708989.8200000001,65.84
2022-10-07,Reagent_Kit,Government,421.61,458.82,125,171.0,70,64,1,10,4,4,52701.25,21375.0,31326.25,59.44
2022-06-21,PCR_System,Government,7553.08,8021.06,69,3040.0,125,158,1,6,2,1,521162.52,209760.0,311402.52,59.75
2022-10-23,Pipettes,Academic,282.19,305.51,115,114.0,51,27,0,10,4,6,32451.85,13110.0,19341.85,59.6
2021-08-24,Reagent_Kit,Pharma,475.59,434.39,106,171.0,78,130,0,8,3,1,50412.54,18126.0,32286.54,64.04
2023-06-07,Microscope,Government,13707.75,13421.05,82,5700.0,184,43,0,6,2,2,1124035.5,467400.0,656635.5,58.42
2021-02-06,Reagent_Kit,Government,439.98,478.58,121,171.0,115,124,0,2,1,5,53237.58,20691.0,32546.58,61.13
2021-07-01,Reagent_Kit,Biotech,508.1,499.99,58,171.0,8,124,0,7,3,3,29469.800000000003,9918.0,19551.800000000003,66.35
2022-03-31,Centrifuge,Academic,12141.46,11547.32,82,4560.0,179,124,0,3,1,3,995599.72,373920.0,621679.72,62.44
2023-09-14,Reagent_Kit,Government,448.27,433.13,110,171.0,40,135,0,9,3,3,49309.7,18810.0,30499.699999999997,61.85
2021-04-03,Microscope,Biotech,13845.68,12668.01,118,5700.0,46,147,0,4,2,5,1633790.24,672600.0,961190.24,58.83
2022-06-19,Microscope,Academic,14015.77,13194.34,58,5700.0,175,62,0,6,2,6,812914.66,330600.0,482314.66000000003,59.33
2023-01-22,Microscope,Pharma,16945.02,17275.76,119,5700.0,97,56,0,1,1,6,2016457.3800000001,678300.0,1338157.3800000001,66.36
2022-07-26,PCR_System,Pharma,7338.61,7451.35,139,3040.0,189,172,0,7,3,1,1020066.7899999999,422560.0,597506.7899999999,58.58
2022-07-08,Centrifuge,Biotech,12709.08,13153.61,73,4560.0,15,56,0,7,3,4,927762.84,332880.0,594882.84,64.12
2021-12-29,Reagent_Kit,Biotech,507.69,528.81,110,171.0,137,75,0,12,4,2,55845.9,18810.0,37035.9,66.32
2023-04-17,Centrifuge,Government,10482.29,10873.65,90,4560.0,10,72,0,4,2,0,943406.1000000001,410400.0,533006.1000000001,56.5
2021-02-03,Pipettes,Academic,270.34,244.62,71,114.0,50,96,0,2,1,2,19194.14,8094.0,11100.14,57.83
2023-11-13,Reagent_Kit,Biotech,382.53,365.38,168,171.0,35,87,0,11,4,0,64265.03999999999,28728.0,35537.03999999999,55.3
2023-07-25,Microscope,Academic,16259.47,16141.38,45,6000.0,22,29,0,7,3,1,731676.15,270000.0,461676.15,63.1
2021-02-06,Reagent_Kit,Academic,484.23,528.28,69,171.0,177,14,0,2,1,5,33411.87,11799.0,21612.870000000003,64.69
2021-02-01,Microscope,Government,14804.03,13375.03,116,5700.0,4,84,0,2,1,0,1717267.48,661200.0,1056067.48,61.5
2021-02-25,Pipettes,Government,278.62,304.02,108,114.0,160,17,0,2,1,3,30090.96,12312.0,17778.96,59.08
2021-03-02,Reagent_Kit,Academic,492.45,525.64,50,180.0,31,151,0,3,1,1,24622.5,9000.0,15622.5,63.45
2021-07-19,Reagent_Kit,Government,508.33,488.07,55,171.0,115,169,0,7,3,0,27958.149999999998,9405.0,18553.149999999998,66.36
2021-06-19,Centrifuge,Academic,10279.96,9933.62,60,4560.0,168,74,0,6,2,5,616797.6,273600.0,343197.6,55.64
2021-04-26,Reagent_Kit,Pharma,409.34,397.58,175,171.0,62,85,0,4,2,0,71634.5,29925.0,41709.5,58.23
2021-04-30,PCR_System,Academic,7931.31,7183.54,59,3040.0,110,123,0,4,2,4,467947.29000000004,179360.0,288587.29000000004,61.67
2022-06-16,Pipettes,Pharma,340.14,346.7,68,114.0,63,131,0,6,2,3,23129.52,7752.0,15377.52,66.48
2023-10-10,Centrifuge,Pharma,11737.31,12291.9,169,4560.0,46,68,0,10,4,1,1983605.39,770640.0,1212965.39,61.15
2023-06-14,PCR_System,Government,6898.98,6303.92,85,3040.0,153,177,1,6,2,2,586413.2999999999,258400.0,328013.29999999993,55.94
2021-04-12,Centrifuge,Biotech,10458.72,10465.4,109,4560.0,42,71,0,4,2,0,1140000.48,497040.0,642960.48,56.4
2023-06-10,Pipettes,Government,259.98,258.9,100,114.0,5,123,0,6,2,5,25998.0,11400.0,14598.0,56.15
2022-06-05,Reagent_Kit,Academic,516.71,558.01,46,180.0,192,102,1,6,2,6,23768.660000000003,8280.0,15488.660000000003,65.16
2021-05-12,PCR_System,Pharma,7766.38,8037.4,134,3040.0,183,150,0,5,2,2,1040694.92,407360.0,633334.92,60.86
2021-11-03,Centrifuge,Pharma,11413.27,10707.6,136,4560.0,191,133,0,11,4,2,1552204.72,620160.0,932044.72,60.05
2022-10-04,Reagent_Kit,Academic,404.26,431.27,100,171.0,187,96,0,10,4,1,40426.0,17100.0,23326.0,57.7
2022-05-23,Reagent_Kit,Biotech,458.39,468.92,122,171.0,35,137,0,5,2,0,55923.58,20862.0,35061.58,62.7
2021-03-10,Microscope,Government,14399.48,13479.89,122,5700.0,41,153,0,3,1,2,1756736.56,695400.0,1061336.56,60.42
2021-07-03,Microscope,Biotech,16393.12,17835.56,72,5700.0,60,179,0,7,3,5,1180304.64,410400.0,769904.6399999999,65.23
2022-06-27,Microscope,Government,13281.49,13621.37,83,5700.0,19,97,0,6,2,0,1102363.67,473100.0,629263.6699999999,57.08
2021-01-06,Centrifuge,Biotech,12035.48,11574.5,116,4560.0,105,169,1,1,1,2,1396115.68,528960.0,867155.6799999999,62.11
2021-04-24,Centrifuge,Pharma,10804.94,11645.62,169,4560.0,66,143,0,4,2,5,1826034.86,770640.0,1055394.86,57.8
2021-02-13,PCR_System,Pharma,8667.51,9236.13,118,3040.0,193,102,0,2,1,5,1022766.18,358720.0,664046.18,64.93
2023-05-19,Reagent_Kit,Biotech,416.68,444.85,159,171.0,41,84,0,5,2,4,66252.12,27189.0,39063.119999999995,58.96
2021-02-20,Pipettes,Academic,263.61,272.31,76,114.0,90,144,0,2,1,5,20034.36,8664.0,11370.36,56.75
2023-10-25,Microscope,Academic,16532.04,16198.91,87,5700.0,185,80,0,10,4,2,1438287.48,495900.0,942387.48,65.52
2021-03-22,Reagent_Kit,Pharma,474.75,503.38,153,171.0,169,114,0,3,1,0,72636.75,26163.0,46473.75,63.98
2022-03-26,Reagent_Kit,Pharma,421.66,407.4,143,171.0,0,54,0,3,1,5,60297.380000000005,24453.0,35844.380000000005,59.45
2021-01-24,Pipettes,Biotech,321.89,296.66,102,114.0,125,173,1,1,1,6,32832.78,11628.0,21204.78,64.58
2022-01-14,Microscope,Academic,15114.32,16314.82,67,5700.0,45,142,0,1,1,4,1012659.44,381900.0,630759.44,62.29
2021-06-16,Pipettes,Government,323.32,317.99,66,114.0,158,164,0,6,2,2,21339.12,7524.0,13815.119999999999,64.74
2023-11-28,Pipettes,Academic,288.68,273.28,74,114.0,55,178,0,11,4,1,21362.32,8436.0,12926.32,60.51
2021-05-28,Centrifuge,Government,12703.32,12069.35,84,4560.0,3,12,0,5,2,4,1067078.88,383040.0,684038.8799999999,64.1
2022-03-31,Reagent_Kit,Academic,484.66,438.45,59,171.0,153,158,0,3,1,3,28594.940000000002,10089.0,18505.940000000002,64.72
2022-11-25,Pipettes,Academic,323.17,297.95,69,114.0,137,165,0,11,4,4,22298.73,7866.0,14432.73,64.72
2022-11-09,Reagent_Kit,Biotech,479.5,477.35,128,171.0,161,131,0,11,4,2,61376.0,21888.0,39488.0,64.34
2021-09-04,Centrifuge,Academic,10923.51,10339.09,117,4560.0,158,85,0,9,3,5,1278050.67,533520.0,744530.6699999999,58.26
2023-04-07,Pipettes,Pharma,294.91,289.34,174,114.0,47,97,0,4,2,4,51314.340000000004,19836.0,31478.340000000004,61.34
2022-10-24,Centrifuge,Academic,11418.8,10911.38,77,4560.0,193,24,0,10,4,0,879247.6,351120.0,528127.6,60.07
2022-10-03,PCR_System,Government,9078.07,8959.66,91,3040.0,144,52,0,10,4,0,826104.37,276640.0,549464.37,66.51
2023-03-08,Microscope,Government,13550.42,12843.95,121,5700.0,142,161,1,3,1,2,1639600.82,689700.0,949900.8200000001,57.93
2021-12-19,Microscope,Academic,14243.36,13984.09,73,5700.0,0,178,0,12,4,6,1039765.28,416100.0,623665.28,59.98
2021-02-14,PCR_System,Pharma,6920.04,7524.83,168,3040.0,158,4,0,2,1,6,1162566.72,510720.0,651846.72,56.07
2021-10-29,PCR_System,Pharma,7902.43,8608.79,159,3040.0,7,169,0,10,4,4,1256486.37,483360.0,773126.3700000001,61.53
2023-05-24,Centrifuge,Academic,10890.69,11782.84,82,4560.0,56,166,0,5,2,2,893036.5800000001,373920.0,519116.5800000001,58.13
2021-12-20,Centrifuge,Academic,10245.01,10993.58,65,4560.0,142,95,0,12,4,0,665925.65,296400.0,369525.65,55.49
2022-01-23,Microscope,Biotech,14932.12,15170.42,132,5700.0,186,175,0,1,1,6,1971039.84,752400.0,1218639.84,61.83
2022-09-22,Pipettes,Academic,335.84,337.06,88,114.0,126,59,1,9,3,3,29553.92,10032.0,19521.92,66.06
2023-04-27,Microscope,Biotech,15417.59,15625.23,135,5700.0,111,25,0,4,2,3,2081374.65,769500.0,1311874.65,63.03
2021-11-28,PCR_System,Government,8076.66,7427.35,97,3040.0,1,150,0,11,4,6,783436.02,294880.0,488556.02,62.36
2022-12-13,Centrifuge,Biotech,12181.75,11348.61,95,4560.0,0,98,0,12,4,1,1157266.25,433200.0,724066.25,62.57
2022-06-03,Microscope,Pharma,13373.41,13236.04,104,5700.0,37,75,0,6,2,4,1390834.64,592800.0,798034.6399999999,57.38
2023-04-28,Pipettes,Biotech,330.6,339.04,118,114.0,81,175,1,4,2,4,39010.8,13452.0,25558.800000000003,65.52
2022-04-11,Centrifuge,Biotech,12585.9,12524.58,107,4560.0,113,164,1,4,2,0,1346691.3,487920.0,858771.3,63.77
2023-10-17,Reagent_Kit,Academic,394.91,374.91,109,171.0,17,175,0,10,4,1,43045.19,18639.0,24406.190000000002,56.7
2022-10-27,PCR_System,Academic,7116.07,6478.06,123,3040.0,74,40,0,10,4,3,875276.61,373920.0,501356.61,57.28
2022-08-10,Microscope,Academic,14740.35,13463.64,56,5700.0,109,47,0,8,3,2,825459.6,319200.0,506259.6,61.33
2023-01-14,PCR_System,Government,8758.93,8997.34,90,3040.0,28,25,0,1,1,5,788303.7000000001,273600.0,514703.70000000007,65.29
2023-10-19,Microscope,Biotech,16493.3,16913.92,175,5700.0,34,81,0,10,4,3,2886327.5,997500.0,1888827.5,65.44
2021-08-28,Centrifuge,Biotech,11031.04,11541.82,77,4560.0,95,91,0,8,3,5,849390.0800000001,351120.0,498270.0800000001,58.66
2022-05-08,PCR_System,Pharma,8923.96,9690.11,110,3040.0,113,144,0,5,2,6,981635.5999999999,334400.0,647235.5999999999,65.93
2021-05-01,PCR_System,Pharma,7044.19,6765.88,188,3040.0,61,78,1,5,2,5,1324307.72,571520.0,752787.72,56.84
2023-04-01,Pipettes,Government,332.73,331.15,96,114.0,173,99,0,4,2,5,31942.08,10944.0,20998.08,65.74
2022-01-07,PCR_System,Biotech,7438.99,8027.47,140,3040.0,29,3,0,1,1,4,1041458.6,425600.0,615858.6,59.13
2023-01-04,Pipettes,Government,324.23,320.23,82,114.0,178,120,0,1,1,2,26586.86,9348.0,17238.86,64.84
2021-11-03,Pipettes,Academic,318.15,343.56,55,114.0,61,43,0,11,4,2,17498.25,6270.0,11228.25,64.17
2022-06-07,Reagent_Kit,Biotech,394.05,419.39,105,171.0,21,2,0,6,2,1,41375.25,17955.0,23420.25,56.6
2022-11-14,Centrifuge,Pharma,12769.08,12977.23,161,4560.0,160,24,0,11,4,0,2055821.88,734160.0,1321661.88,64.29
2022-08-01,PCR_System,Pharma,8108.94,8107.82,105,3040.0,84,41,0,8,3,0,851438.7,319200.0,532238.7,62.51
2023-02-13,Reagent_Kit,Pharma,410.74,446.63,175,171.0,108,47,0,2,1,0,71879.5,29925.0,41954.5,58.37
2021-04-29,Pipettes,Academic,338.59,355.06,54,114.0,73,64,1,4,2,3,18283.859999999997,6156.0,12127.859999999997,66.33
2023-11-16,Microscope,Academic,17106.43,15472.63,54,5700.0,139,35,0,11,4,3,923747.22,307800.0,615947.22,66.68
2021-01-27,Centrifuge,Government,12348.89,11192.05,109,4560.0,59,162,0,1,1,2,1346029.01,497040.0,848989.01,63.07
2022-06-28,Reagent_Kit,Academic,394.12,406.46,51,171.0,157,19,0,6,2,1,20100.12,8721.0,11379.119999999999,56.61
2023-05-31,Centrifuge,Pharma,12250.0,12012.28,150,4560.0,140,31,0,5,2,2,1837500.0,684000.0,1153500.0,62.78
2022-05-30,Centrifuge,Academic,11761.06,11334.58,81,4560.0,26,112,0,5,2,0,952645.86,369360.0,583285.86,61.23
2022-12-16,Microscope,Biotech,15629.26,15019.05,123,5700.0,178,131,0,12,4,4,1922398.98,701100.0,1221298.98,63.53
2023-10-27,PCR_System,Government,7664.62,7803.52,137,3040.0,196,8,0,10,4,4,1050052.94,416480.0,633572.94,60.34
2022-04-18,Reagent_Kit,Biotech,433.21,393.37,140,171.0,119,54,0,4,2,0,60649.399999999994,23940.0,36709.399999999994,60.53
2023-05-09,Microscope,Biotech,16563.24,16473.45,118,5700.0,102,123,1,5,2,1,1954462.3200000003,672600.0,1281862.3200000003,65.59
2022-07-24,Centrifuge,Government,11820.51,11322.68,84,4560.0,185,169,0,7,3,6,992922.84,383040.0,609882.84,61.42
2023-08-28,Centrifuge,Pharma,13625.31,12923.17,84,4560.0,187,27,0,8,3,0,1144526.04,383040.0,761486.04,66.53
2021-01-30,Microscope,Government,13947.75,13705.0,91,5700.0,187,168,0,1,1,5,1269245.25,518700.0,750545.25,59.13
2022-05-24,Microscope,Pharma,13362.78,12134.94,191,5700.0,181,106,0,5,2,1,2552290.98,1088700.0,1463590.98,57.34
2023-06-14,Pipettes,Biotech,299.74,323.05,97,114.0,77,57,0,6,2,2,29074.780000000002,11058.0,18016.780000000002,61.97
2023-06-22,Microscope,Biotech,15147.17,13748.41,92,5700.0,52,168,0,6,2,3,1393539.64,524400.0,869139.6399999999,62.37
2023-08-25,Centrifuge,Government,11282.18,12149.85,76,4560.0,128,95,0,8,3,4,857445.68,346560.0,510885.68000000005,59.58
2023-02-24,Reagent_Kit,Biotech,390.77,355.79,147,171.0,48,89,0,2,1,4,57443.189999999995,25137.0,32306.189999999995,56.24
2021-12-12,Microscope,Biotech,17141.49,15745.76,120,5700.0,121,123,0,12,4,6,2056978.8000000003,684000.0,1372978.8000000003,66.75
2021-06-09,Reagent_Kit,Pharma,489.62,449.76,95,171.0,124,68,0,6,2,2,46513.9,16245.0,30268.9,65.07
2022-01-22,Reagent_Kit,Pharma,456.85,478.55,164,171.0,169,74,0,1,1,5,74923.40000000001,28044.0,46879.40000000001,62.57
2022-09-29,Pipettes,Pharma,262.4,241.64,224,114.0,123,90,1,9,3,3,58777.59999999999,25536.0,33241.59999999999,56.55
2021-10-04,Centrifuge,Academic,13047.89,14061.33,84,4560.0,116,16,0,10,4,0,1096022.76,383040.0,712982.76,65.05
2023-07-07,PCR_System,Pharma,8305.8,7576.32,103,3040.0,55,20,0,7,3,4,855497.3999999999,313120.0,542377.3999999999,63.4
2023-06-14,Microscope,Biotech,12917.67,12866.52,103,5700.0,31,167,0,6,2,2,1330520.01,587100.0,743420.01,55.87
2022-06-23,Reagent_Kit,Academic,470.68,472.68,45,180.0,68,113,1,6,2,3,21180.6,8100.0,13080.599999999999,61.76
2021-04-26,PCR_System,Pharma,8838.04,8668.97,113,3040.0,196,91,0,4,2,0,998698.5200000001,343520.0,655178.5200000001,65.6
2021-01-23,PCR_System,Pharma,7431.2,7977.7,171,3040.0,73,137,0,1,1,5,1270735.2,519840.0,750895.2,59.09
2022-01-20,PCR_System,Academic,9122.38,8890.41,70,3040.0,132,120,0,1,1,3,638566.6,212800.0,425766.6,66.68
2022-06-29,Pipettes,Pharma,307.47,282.98,100,114.0,113,121,0,6,2,2,30747.000000000004,11400.0,19347.000000000004,62.92
2023-01-12,Centrifuge,Government,10433.99,10742.76,125,4560.0,168,134,0,1,1,3,1304248.75,570000.0,734248.75,56.3
2023-04-04,PCR_System,Academic,7163.02,7179.26,93,3040.0,23,56,0,4,2,1,666160.86,282720.0,383440.86,57.56
2022-04-28,Centrifuge,Government,13397.95,13208.63,98,4560.0,107,36,0,4,2,3,1312999.1,446880.0,866119.1000000001,65.96
2023-01-25,PCR_System,Academic,7622.62,7724.35,82,3040.0,101,23,0,1,1,2,625054.84,249280.0,375774.83999999997,60.12
2021-11-20,Pipettes,Pharma,278.62,254.26,175,114.0,17,96,0,11,4,5,48758.5,19950.0,28808.5,59.08
2022-07-19,PCR_System,Biotech,6814.13,7163.48,114,3040.0,131,170,1,7,3,1,776810.8200000001,346560.0,430250.82000000007,55.39
2022-07-29,PCR_System,Biotech,7868.86,7959.99,82,3040.0,84,113,1,7,3,4,645246.52,249280.0,395966.52,61.37
2021-05-18,Reagent_Kit,Government,478.93,502.77,90,171.0,29,64,1,5,2,1,43103.7,15390.0,27713.699999999997,64.3
2022-03-20,Pipettes,Academic,305.36,313.96,81,114.0,25,116,0,3,1,6,24734.16,9234.0,15500.16,62.67
2022-01-03,Reagent_Kit,Government,489.94,536.02,76,171.0,57,78,0,1,1,0,37235.44,12996.0,24239.440000000002,65.1
2023-07-02,Centrifuge,Pharma,11604.68,10982.68,120,4560.0,14,3,0,7,3,6,1392561.6,547200.0,845361.6000000001,60.71
2023-01-05,Reagent_Kit,Biotech,439.06,424.06,126,171.0,192,130,0,1,1,3,55321.56,21546.0,33775.56,61.05
2022-01-06,Centrifuge,Pharma,12237.48,11340.62,125,4560.0,178,4,0,1,1,3,1529685.0,570000.0,959685.0,62.74
2023-07-06,Microscope,Academic,14175.84,14614.33,44,6000.0,49,53,0,7,3,3,623736.96,264000.0,359736.95999999996,57.67
2022-06-06,Centrifuge,Pharma,12533.86,12241.0,107,4560.0,139,156,0,6,2,0,1341123.02,487920.0,853203.02,63.62
2023-09-04,Centrifuge,Government,13405.21,14049.23,124,4560.0,12,126,0,9,3,0,1662246.0399999998,565440.0,1096806.0399999998,65.98
2022-04-01,Microscope,Biotech,12774.46,12586.94,114,5700.0,65,26,0,4,2,4,1456288.44,649800.0,806488.44,55.38
2022-07-18,Reagent_Kit,Biotech,502.69,511.75,85,171.0,35,16,1,7,3,0,42728.65,14535.0,28193.65,65.98
2022-02-22,Reagent_Kit,Pharma,503.42,470.88,104,171.0,145,5,0,2,1,1,52355.68,17784.0,34571.68,66.03
2022-03-08,PCR_System,Academic,9139.41,9705.24,53,3040.0,151,54,0,3,1,1,484388.73,161120.0,323268.73,66.74
2022-05-10,Pipettes,Government,282.57,300.61,113,114.0,100,168,0,5,2,1,31930.41,12882.0,19048.41,59.66
2021-06-30,Reagent_Kit,Biotech,500.61,491.2,75,171.0,15,5,0,6,2,2,37545.75,12825.0,24720.75,65.84
2023-05-24,PCR_System,Government,8219.01,8666.3,77,3040.0,103,167,0,5,2,2,632863.77,234080.0,398783.77,63.01
2023-11-18,PCR_System,Academic,7198.12,7420.33,69,3040.0,43,132,0,11,4,5,496670.27999999997,209760.0,286910.27999999997,57.77
2022-03-02,PCR_System,Biotech,7613.49,7921.62,113,3040.0,190,163,0,3,1,2,860324.37,343520.0,516804.37,60.07
2022-10-18,Reagent_Kit,Pharma,432.78,404.48,193,171.0,140,37,0,10,4,1,83526.54,33003.0,50523.53999999999,60.49
2021-01-20,PCR_System,Government,8756.85,9608.68,91,3040.0,56,79,0,1,1,2,796873.35,276640.0,520233.35,65.28
2021-04-27,Pipettes,Government,296.35,324.75,107,114.0,50,63,0,4,2,1,31709.45,12198.0,19511.45,61.53
2023-01-02,Microscope,Pharma,15524.7,15738.86,134,5700.0,106,55,0,1,1,0,2080309.8,763800.0,1316509.8,63.28
2021-09-15,Pipettes,Government,291.66,267.84,162,114.0,82,121,0,9,3,2,47248.920000000006,18468.0,28780.920000000006,60.91
2022-03-23,Pipettes,Academic,324.98,328.58,72,114.0,49,162,0,3,1,2,23398.56,8208.0,15190.560000000001,64.92
2022-08-10,Pipettes,Government,335.72,342.49,64,114.0,72,82,0,8,3,2,21486.08,7296.0,14190.080000000002,66.04
2023-09-11,PCR_System,Government,7823.74,8023.18,127,3040.0,9,7,0,9,3,0,993614.98,386080.0,607534.98,61.14
2022-09-29,Microscope,Biotech,14564.59,15162.11,128,5700.0,6,143,0,9,3,3,1864267.52,729600.0,1134667.52,60.86
2021-09-07,Microscope,Pharma,16644.39,15280.07,158,5700.0,8,24,0,9,3,1,2629813.62,900600.0,1729213.62,65.75
2021-01-24,Reagent_Kit,Pharma,437.68,424.62,134,171.0,17,62,0,1,1,6,58649.12,22914.0,35735.12,60.93
2022-04-19,Pipettes,Biotech,332.4,330.81,98,114.0,7,132,0,4,2,1,32575.199999999997,11172.0,21403.199999999997,65.7
2023-06-20,Centrifuge,Biotech,11636.11,11795.95,95,4560.0,131,76,0,6,2,1,1105430.45,433200.0,672230.45,60.81
2022-04-19,Microscope,Biotech,13538.22,14734.63,153,5700.0,151,52,0,4,2,1,2071347.66,872100.0,1199247.66,57.9
2022-12-22,Pipettes,Pharma,264.1,270.27,189,114.0,157,100,0,12,4,3,49914.9,21546.0,28368.9,56.83
2023-01-04,Pipettes,Pharma,307.18,306.35,122,114.0,90,2,0,1,1,2,37475.96,13908.0,23567.96,62.89
2023-02-20,Pipettes,Pharma,337.41,340.52,107,114.0,51,176,0,2,1,0,36102.87,12198.0,23904.870000000003,66.21
2021-08-09,Microscope,Government,15472.25,14130.72,56,5700.0,135,67,0,8,3,0,866446.0,319200.0,547246.0,63.16
2021-02-27,Microscope,Pharma,16514.65,18164.37,165,5700.0,80,14,0,2,1,5,2724917.2500000005,940500.0,1784417.2500000005,65.49
2023-05-14,Microscope,Biotech,16074.29,14652.52,114,5700.0,12,118,0,5,2,6,1832469.06,649800.0,1182669.06,64.54
2023-11-24,PCR_System,Academic,7046.15,6799.17,85,3040.0,28,81,0,11,4,4,598922.75,258400.0,340522.75,56.86
2023-08-13,Microscope,Academic,14189.79,15590.4,44,6000.0,80,87,0,8,3,6,624350.76,264000.0,360350.76,57.72
2022-10-29,Microscope,Biotech,12981.85,13228.52,157,5700.0,62,49,0,10,4,5,2038150.45,894900.0,1143250.45,56.09
2023-09-17,Microscope,Academic,15714.32,14337.62,104,5700.0,89,87,0,9,3,6,1634289.28,592800.0,1041489.28,63.73
2022-12-16,Reagent_Kit,Academic,447.25,474.42,72,171.0,119,51,0,12,4,4,32202.0,12312.0,19890.0,61.77
2021-06-01,Pipettes,Biotech,266.52,263.16,86,114.0,118,84,0,6,2,1,22920.719999999998,9804.0,13116.719999999998,57.23
2022-12-11,Centrifuge,Government,11864.59,12472.38,120,4560.0,8,31,0,12,4,6,1423750.8,547200.0,876550.8,61.57
2021-04-08,Reagent_Kit,Biotech,424.68,464.68,124,171.0,176,94,1,4,2,3,52660.32,21204.0,31456.32,59.73
2022-01-04,PCR_System,Biotech,7066.38,7043.15,115,3040.0,126,145,0,1,1,1,812633.7000000001,349600.0,463033.70000000007,56.98
