date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent,price_diff_competitor,price_ratio_competitor,price_pct_vs_competitor,is_premium_vs_competitor,product_base_price,price_vs_product_norm,price_tier,year,week_of_year,day_of_year,is_academic_start,is_summer_slowdown,is_year_end,is_quarter_end,is_weekend,season,competitive_intensity,promo_recency,inventory_pct,inventory_status,high_inventory_flag,price_inventory_pressure,overpriced_overstocked,competitor_promo_high_season,premium_in_low_season,product_segment_combo,price_ma_7d,price_ma_30d,price_momentum,qty_ma_7d,qty_ma_30d,demand_trend,product_encoded,segment_encoded,season_encoded,profit_per_unit,margin_pct
2021-11-26,Reagent_Kit,Biotech,423.81,421.85,106,171.0,189,59,0,11,4,4,44923.86,18126.0,26797.86,59.65,1.9599999999999795,1.0046462012563706,0.46,1,447.58000000000004,-5.31,Low,2021,47,330,0,0,0,0,0,Fall,0.0,Medium,95.0,Very_High,1,-0.05044499999999999,0,0,0,Reagent_Kit_Biotech,455.0442857142857,443.058,-4.34,94.71428571428571,108.6,-13.885714285714286,4,1,0,252.81,59.65
2021-11-27,Reagent_Kit,Academic,387.21,390.44,83,171.0,52,178,0,11,4,5,32138.43,14193.0,17945.429999999997,55.84,-3.230000000000018,0.9917272820407744,-0.83,0,447.58000000000004,-13.49,Low,2021,47,331,0,0,0,0,1,Fall,0.0,Long_Ago,26.1,Medium,0,-0.0352089,0,0,0,Reagent_Kit_Academic,439.9514285714286,440.19733333333335,-12.04,96.0,108.06666666666666,-12.066666666666663,4,0,0,216.21,55.84
2021-11-27,Reagent_Kit,Academic,467.78,492.54,73,171.0,134,65,0,11,4,5,34147.939999999995,12483.0,21664.939999999995,63.44,-24.760000000000048,0.9497299711698541,-5.03,0,447.58000000000004,4.51,Medium,2021,47,331,0,0,0,0,1,Fall,0.0,Medium,67.3,High,0,0.0303523,0,0,0,Reagent_Kit_Academic,447.40999999999997,441.4976666666667,5.95,84.28571428571429,106.9,-22.614285714285714,4,0,0,296.78,63.44
2021-11-27,Reagent_Kit,Government,503.28,524.15,79,171.0,36,171,0,11,4,5,39759.12,13509.0,26250.119999999995,66.02,-20.870000000000005,0.9601831536773824,-3.98,0,447.58000000000004,12.44,High,2021,47,331,0,0,0,0,1,Fall,0.0,Long_Ago,18.1,Low,0,0.022516400000000002,0,0,0,Reagent_Kit_Government,452.5142857142857,444.1766666666666,13.31,79.42857142857143,107.43333333333334,-28.004761904761907,4,2,0,332.28,66.02
2021-11-28,Reagent_Kit,Academic,429.1,395.33,74,171.0,43,101,0,11,4,6,31753.4,12654.0,19099.4,60.15,33.77000000000004,1.0854223054157288,8.54,1,447.58000000000004,-4.13,Medium,2021,47,332,0,0,0,0,1,Fall,0.0,Long_Ago,21.6,Low,0,-0.0089208,0,0,0,Reagent_Kit_Academic,443.3585714285714,442.1306666666667,-2.95,81.71428571428571,107.96666666666667,-26.25238095238096,4,0,0,258.1,60.15
2021-11-29,Reagent_Kit,Government,509.44,556.17,93,171.0,167,154,0,11,4,0,47377.92,15903.0,31474.92,66.43,-46.72999999999996,0.9159789273063992,-8.4,0,447.58000000000004,13.82,High,2021,48,333,0,0,0,0,0,Fall,0.0,Long_Ago,83.9,Very_High,1,0.1159498,1,0,0,Reagent_Kit_Government,449.6,442.6706666666667,15.08,82.0,108.06666666666666,-26.066666666666663,4,2,0,338.44,66.43
2021-11-29,Reagent_Kit,Academic,465.74,453.95,77,171.0,113,80,0,11,4,0,35861.98,13167.0,22694.980000000003,63.28,11.79000000000002,1.0259720233505893,2.6,1,447.58000000000004,4.06,Medium,2021,48,333,0,0,0,0,0,Fall,0.0,Medium,56.8,High,0,0.023060799999999996,0,0,0,Reagent_Kit_Academic,455.1942857142857,444.281,4.83,83.57142857142857,106.63333333333334,-23.06190476190477,4,0,0,294.74,63.28
2021-11-30,Reagent_Kit,Government,390.21,392.64,145,171.0,28,0,0,11,4,1,56580.45,24795.0,31785.45,56.18,-2.430000000000007,0.9938111246943765,-0.62,0,447.58000000000004,-12.82,Low,2021,48,334,0,0,0,0,0,Fall,0.0,Recent,14.1,Low,0,-0.0180762,0,0,0,Reagent_Kit_Government,450.3942857142857,444.4656666666667,-12.21,89.14285714285714,104.1,-14.957142857142856,4,2,0,219.21,56.18
2021-11-30,Reagent_Kit,Government,516.22,547.38,89,171.0,179,15,1,11,4,1,45943.58,15219.0,30724.58,66.87,-31.159999999999968,0.9430742811209764,-5.69,0,447.58000000000004,15.34,High,2021,48,334,0,0,0,0,0,Fall,31.159999999999968,Recent,89.9,Very_High,1,0.13790660000000002,1,0,0,Reagent_Kit_Government,468.8242857142856,446.56533333333334,15.6,90.0,103.2,-13.200000000000003,4,2,0,345.22,66.87
2021-11-30,Reagent_Kit,Pharma,400.78,424.8,175,171.0,193,172,0,11,4,1,70136.5,29925.0,40211.5,57.33,-24.02000000000004,0.9434557438794726,-5.65,0,447.58000000000004,-10.46,Low,2021,48,334,0,0,0,0,0,Fall,0.0,Long_Ago,97.0,Very_High,1,-0.10146200000000001,0,0,0,Reagent_Kit_Pharma,459.2528571428571,445.45099999999996,-10.03,104.57142857142857,103.63333333333334,0.9380952380952294,4,3,0,229.78,57.33
2021-11-30,Reagent_Kit,Pharma,392.0,409.73,184,171.0,123,130,0,11,4,1,72128.0,31464.0,40664.0,56.38,-17.730000000000018,0.9567276011031655,-4.33,0,447.58000000000004,-12.42,Low,2021,48,334,0,0,0,0,0,Fall,0.0,Long_Ago,61.8,High,0,-0.07675560000000001,0,0,0,Reagent_Kit_Pharma,443.35571428571427,444.624,-11.84,119.57142857142857,106.46666666666667,13.1047619047619,4,3,0,221.0,56.38
2021-12-02,Reagent_Kit,Biotech,415.65,374.1,156,171.0,61,152,1,12,4,3,64841.4,26676.0,38165.4,58.86,41.549999999999955,1.111066559743384,11.11,1,447.58000000000004,-7.13,Low,2021,48,336,0,0,1,1,0,Winter,41.549999999999955,Long_Ago,30.7,Medium,0,-0.0218891,0,0,0,Reagent_Kit_Biotech,441.4342857142857,445.01733333333334,-6.6,131.28571428571428,108.73333333333333,22.552380952380943,4,1,3,244.65,58.86
2021-12-04,Reagent_Kit,Pharma,447.29,456.24,138,171.0,44,32,1,12,4,5,61726.02,23598.0,38128.02,61.77,-8.949999999999989,0.9803831316850781,-1.96,0,447.58000000000004,-0.06,Medium,2021,48,338,0,0,1,1,1,Winter,8.949999999999989,Medium,22.1,Low,0,-0.0001326,0,0,0,Reagent_Kit_Pharma,432.55571428571426,446.85766666666666,0.1,137.71428571428572,110.0,27.714285714285722,4,3,3,276.29,61.77
2021-12-04,Reagent_Kit,Academic,414.36,399.46,83,171.0,180,88,1,12,4,5,34391.880000000005,14193.0,20198.880000000005,58.73,14.900000000000034,1.0373003554798979,3.73,1,447.58000000000004,-7.42,Low,2021,48,338,0,0,1,1,1,Winter,14.900000000000034,Medium,90.5,Very_High,1,-0.067151,0,0,0,Reagent_Kit_Academic,425.21571428571434,445.4493333333333,-6.98,138.57142857142858,109.6,28.97142857142859,4,0,3,243.36,58.73
2021-12-05,Reagent_Kit,Biotech,404.0,398.78,135,171.0,61,86,0,12,4,6,54540.0,23085.0,31455.0,57.67,5.220000000000027,1.0130899242690206,1.31,1,447.58000000000004,-9.74,Low,2021,48,339,0,0,1,1,1,Winter,0.0,Medium,30.7,Medium,0,-0.0299018,0,0,0,Reagent_Kit_Biotech,427.1857142857143,444.8823333333333,-9.19,137.14285714285714,110.26666666666667,26.876190476190473,4,1,3,233.0,57.67
2021-12-05,Reagent_Kit,Pharma,499.82,462.09,113,171.0,106,151,0,12,4,6,56479.66,19323.0,37156.66,65.79,37.73000000000002,1.0816507606743275,8.17,1,447.58000000000004,11.67,High,2021,48,339,0,0,1,1,1,Winter,0.0,Long_Ago,53.3,High,0,0.06220109999999999,0,0,0,Reagent_Kit_Pharma,424.8428571428571,445.44966666666664,12.21,140.57142857142858,110.1,30.47142857142859,4,3,3,328.82,65.79
2021-12-06,Reagent_Kit,Government,436.15,417.14,100,171.0,197,67,0,12,4,0,43615.0,17100.0,26515.0,60.79,19.00999999999999,1.0455722299467805,4.56,1,447.58000000000004,-2.55,Medium,2021,49,340,0,0,1,1,0,Winter,0.0,Medium,99.0,Very_High,1,-0.025244999999999997,0,0,0,Reagent_Kit_Government,429.8957142857143,443.94766666666663,-1.76,129.85714285714286,110.56666666666666,19.2904761904762,4,2,3,265.15,60.79
2021-12-07,Reagent_Kit,Academic,485.89,459.64,57,171.0,36,29,0,12,4,1,27695.73,9747.0,17948.73,64.81,26.25,1.0571099121051257,5.71,1,447.58000000000004,8.56,High,2021,49,341,0,0,1,1,0,Winter,0.0,Recent,18.1,Low,0,0.015493600000000003,0,0,0,Reagent_Kit_Academic,443.3085714285714,446.0613333333333,8.93,111.71428571428571,107.53333333333333,4.180952380952377,4,0,3,314.89,64.81
2021-12-09,Reagent_Kit,Biotech,441.96,424.49,111,171.0,50,84,0,12,4,3,49057.56,18981.0,30076.56,61.31,17.46999999999997,1.0411552686753516,4.12,1,447.58000000000004,-1.26,Medium,2021,49,343,0,0,1,1,0,Winter,0.0,Medium,25.1,Low,0,-0.0031626000000000002,0,0,0,Reagent_Kit_Biotech,447.0671428571428,447.43933333333337,-1.22,105.28571428571429,108.4,-3.114285714285714,4,1,3,270.96,61.31
2021-12-09,Reagent_Kit,Government,398.16,365.72,127,171.0,171,113,0,12,4,3,50566.32,21717.0,28849.32,57.05,32.44,1.0887017390353275,8.87,1,447.58000000000004,-11.04,Low,2021,49,343,0,0,1,1,0,Winter,0.0,Long_Ago,85.9,Very_High,1,-0.0948336,0,0,0,Reagent_Kit_Government,440.04857142857145,446.22299999999996,-10.77,103.71428571428571,107.53333333333333,-3.8190476190476232,4,2,3,227.16,57.05
2021-12-09,Reagent_Kit,Pharma,420.98,389.39,180,171.0,31,124,0,12,4,3,75776.40000000001,30780.0,44996.40000000001,59.38,31.590000000000032,1.0811268907778835,8.11,1,447.58000000000004,-5.94,Low,2021,49,343,0,0,1,1,0,Winter,0.0,Long_Ago,15.6,Low,0,-0.009266400000000001,0,0,0,Reagent_Kit_Pharma,440.9942857142857,443.57833333333326,-5.09,117.57142857142857,111.16666666666667,6.404761904761898,4,3,3,249.98,59.38
2021-12-10,Reagent_Kit,Government,508.81,488.01,77,171.0,43,17,0,12,4,4,39178.37,13167.0,26011.370000000003,66.39,20.80000000000001,1.0426220774164463,4.26,1,447.58000000000004,13.68,High,2021,49,344,0,0,1,1,0,Winter,0.0,Recent,21.6,Low,0,0.029548800000000004,0,0,0,Reagent_Kit_Government,455.96714285714285,447.61800000000005,13.67,109.28571428571429,107.9,1.3857142857142861,4,2,3,337.81,66.39
2021-12-11,Reagent_Kit,Pharma,390.08,409.55,196,171.0,81,116,0,12,4,5,76455.68,33516.0,42939.67999999999,56.16,-19.470000000000027,0.9524600170919301,-4.75,0,447.58000000000004,-12.85,Low,2021,49,345,0,0,1,1,1,Winter,0.0,Long_Ago,40.7,Medium,0,-0.052299500000000006,0,0,0,Reagent_Kit_Pharma,440.29,444.34900000000005,-12.21,121.14285714285714,109.23333333333333,11.909523809523805,4,3,3,219.08,56.16
2021-12-11,Reagent_Kit,Academic,428.34,448.9,77,171.0,72,151,0,12,4,5,32982.18,13167.0,19815.18,60.08,-20.560000000000002,0.9541991534862998,-4.58,0,447.58000000000004,-4.3,Medium,2021,49,345,0,0,1,1,1,Winter,0.0,Long_Ago,36.2,Medium,0,-0.015566,0,0,0,Reagent_Kit_Academic,439.1742857142857,444.6186666666667,-3.66,117.85714285714286,109.5,8.357142857142861,4,0,3,257.34,60.08
2021-12-12,Reagent_Kit,Academic,481.49,447.97,70,171.0,85,154,0,12,4,6,33704.3,11970.0,21734.300000000003,64.49,33.51999999999998,1.0748264392704867,7.48,1,447.58000000000004,7.58,High,2021,49,346,0,0,1,1,1,Winter,0.0,Long_Ago,42.7,Medium,0,0.03236660000000001,0,0,0,Reagent_Kit_Academic,438.5457142857143,444.23966666666666,8.39,119.71428571428571,109.36666666666666,10.347619047619048,4,0,3,310.49,64.49
2021-12-12,Reagent_Kit,Biotech,470.17,455.65,124,171.0,98,121,0,12,4,6,58301.08,21204.0,37097.08,63.63,14.520000000000039,1.0318665642488754,3.19,1,447.58000000000004,5.05,Medium,2021,49,346,0,0,1,1,1,Winter,0.0,Long_Ago,49.2,Medium,0,0.024846,0,0,0,Reagent_Kit_Biotech,442.5757142857143,446.0596666666667,5.41,121.57142857142857,108.33333333333333,13.23809523809524,4,1,3,299.17,63.63
2021-12-12,Reagent_Kit,Pharma,388.37,357.6,192,171.0,29,65,0,12,4,6,74567.04000000001,32832.0,41735.04000000001,55.97,30.769999999999982,1.086045861297539,8.6,1,447.58000000000004,-13.23,Low,2021,49,346,0,0,1,1,1,Winter,0.0,Medium,14.6,Low,0,-0.019315799999999998,0,0,0,Reagent_Kit_Pharma,441.1771428571428,443.4203333333333,-12.41,130.85714285714286,110.96666666666667,19.890476190476193,4,3,3,217.37,55.97
2021-12-13,Reagent_Kit,Biotech,484.47,505.91,102,171.0,22,141,0,12,4,0,49415.94,17442.0,31973.94,64.7,-21.439999999999998,0.9576209207171236,-4.24,0,447.58000000000004,8.24,High,2021,50,347,0,0,1,1,0,Winter,0.0,Long_Ago,11.1,Low,0,0.0091464,0,0,0,Reagent_Kit_Biotech,450.24714285714293,443.1296666666667,9.33,119.71428571428571,112.43333333333334,7.280952380952371,4,1,3,313.47,64.7
2021-12-13,Reagent_Kit,Biotech,394.81,379.06,138,171.0,180,88,0,12,4,0,54483.78,23598.0,30885.78,56.69,15.75,1.0415501503719728,4.16,1,447.58000000000004,-11.79,Low,2021,50,347,0,0,1,1,0,Winter,0.0,Medium,90.5,Very_High,1,-0.10669949999999999,0,0,0,Reagent_Kit_Biotech,433.9614285714286,440.76500000000004,-10.43,128.42857142857142,114.0,14.428571428571416,4,1,3,223.81,56.69
2021-12-14,Reagent_Kit,Government,469.62,455.31,107,171.0,120,17,0,12,4,1,50249.34,18297.0,31952.340000000004,63.59,14.310000000000002,1.0314291361929235,3.14,1,447.58000000000004,4.92,Medium,2021,50,348,0,0,1,1,0,Winter,0.0,Recent,60.3,High,0,0.0296676,0,0,0,Reagent_Kit_Government,445.32428571428574,442.19966666666664,6.2,115.71428571428571,115.36666666666666,0.34761904761904816,4,2,3,298.62,63.59
2021-12-15,Reagent_Kit,Pharma,516.54,532.14,108,171.0,187,0,0,12,4,2,55786.31999999999,18468.0,37318.31999999999,66.9,-15.600000000000023,0.9706844063592287,-2.93,0,447.58000000000004,15.41,High,2021,50,349,0,0,1,1,0,Winter,0.0,Recent,94.0,Very_High,1,0.144854,1,0,0,Reagent_Kit_Pharma,457.92428571428576,445.29066666666665,16.0,120.14285714285714,115.43333333333334,4.709523809523802,4,3,3,345.54,66.9
2021-12-15,Reagent_Kit,Academic,500.45,502.7,68,171.0,126,57,0,12,4,2,34030.6,11628.0,22402.6,65.83,-2.25,0.9955241694847822,-0.45,0,447.58000000000004,11.81,High,2021,50,349,0,0,1,1,0,Winter,0.0,Medium,63.3,High,0,0.07475730000000001,0,0,0,Reagent_Kit_Academic,460.6328571428571,449.06533333333334,11.44,119.85714285714286,114.93333333333334,4.923809523809524,4,0,3,329.45,65.83
2021-12-16,Reagent_Kit,Academic,494.62,451.96,58,171.0,110,111,1,12,4,3,28687.96,9918.0,18769.96,65.43,42.660000000000025,1.094388883972033,9.44,1,447.58000000000004,10.51,High,2021,50,350,0,0,1,1,0,Winter,42.660000000000025,Long_Ago,55.3,High,0,0.05812029999999999,0,0,0,Reagent_Kit_Academic,464.1257142857143,449.96,9.93,110.42857142857143,114.43333333333334,-4.0047619047619065,4,0,3,323.62,65.43
2021-12-17,Reagent_Kit,Pharma,416.47,397.47,183,171.0,14,100,0,12,4,4,76214.01000000001,31293.0,44921.01000000001,58.94,19.0,1.0478023498628828,4.78,1,447.58000000000004,-6.95,Low,2021,50,351,0,0,1,1,0,Winter,0.0,Long_Ago,7.0,Low,0,-0.004865000000000001,0,0,0,Reagent_Kit_Pharma,468.14,447.0663333333334,-6.84,109.14285714285714,117.9,-8.757142857142867,4,3,3,245.47,58.94
2021-12-17,Reagent_Kit,Academic,475.12,429.73,53,171.0,94,15,0,12,4,4,25181.36,9063.0,16118.36,64.01,45.389999999999986,1.1056244618714075,10.56,1,447.58000000000004,6.15,High,2021,50,351,0,0,1,1,0,Winter,0.0,Recent,47.2,Medium,0,0.029028000000000005,0,0,0,Reagent_Kit_Academic,466.80428571428575,448.60033333333337,5.91,102.14285714285714,117.2,-15.057142857142864,4,0,3,304.12,64.01
2021-12-17,Reagent_Kit,Biotech,510.3,528.16,83,171.0,16,89,0,12,4,4,42354.9,14193.0,28161.9,66.49,-17.859999999999957,0.9661844895486217,-3.38,0,447.58000000000004,14.01,High,2021,50,351,0,0,1,1,0,Winter,0.0,Medium,8.0,Low,0,0.011208000000000001,0,0,0,Reagent_Kit_Biotech,483.30285714285714,448.62899999999996,13.75,94.28571428571429,116.86666666666666,-22.58095238095237,4,1,3,339.3,66.49
2021-12-17,Reagent_Kit,Academic,424.44,426.03,77,171.0,140,110,0,12,4,4,32681.88,13167.0,19514.88,59.71,-1.589999999999975,0.9962678684599676,-0.37,0,447.58000000000004,-5.17,Low,2021,50,351,0,0,1,1,0,Winter,0.0,Long_Ago,70.4,High,0,-0.0363968,0,0,0,Reagent_Kit_Academic,476.84857142857146,447.2523333333333,-5.1,90.0,116.86666666666666,-26.86666666666666,4,0,3,253.44,59.71
2021-12-17,Reagent_Kit,Academic,514.9,492.69,49,180.0,69,92,0,12,4,4,25230.1,8820.0,16410.1,65.04,22.20999999999998,1.0450790557957337,4.51,1,447.58000000000004,15.04,High,2021,50,351,0,0,1,1,0,Winter,0.0,Long_Ago,34.7,Medium,0,0.0521888,0,0,0,Reagent_Kit_Academic,476.61428571428576,451.4086666666666,14.07,81.57142857142857,113.66666666666667,-32.0952380952381,4,0,3,334.9,65.04
2021-12-18,Reagent_Kit,Pharma,391.96,397.84,154,171.0,163,113,0,12,4,5,60361.84,26334.0,34027.84,56.37,-5.8799999999999955,0.9852201890207118,-1.48,0,447.58000000000004,-12.43,Low,2021,50,352,0,0,1,1,1,Winter,0.0,Long_Ago,81.9,Very_High,1,-0.10180170000000001,0,0,0,Reagent_Kit_Pharma,461.11571428571426,447.26666666666665,-12.37,93.85714285714286,115.83333333333333,-21.976190476190467,4,3,3,220.96,56.37
2021-12-19,Reagent_Kit,Government,455.52,453.37,104,171.0,111,153,0,12,4,6,47374.08,17784.0,29590.08,62.46,2.1499999999999773,1.0047422634933938,0.47,1,447.58000000000004,1.77,Medium,2021,50,353,0,0,1,1,1,Winter,0.0,Long_Ago,55.8,High,0,0.0098766,0,0,0,Reagent_Kit_Government,455.5299999999999,449.0913333333334,1.43,100.42857142857143,113.46666666666667,-13.038095238095238,4,2,3,284.52,62.46
2021-12-19,Reagent_Kit,Academic,402.0,375.38,82,171.0,29,109,0,12,4,6,32964.0,14022.0,18942.0,57.46,26.620000000000005,1.0709148063295861,7.09,1,447.58000000000004,-10.18,Low,2021,50,353,0,0,1,1,1,Winter,0.0,Long_Ago,14.6,Low,0,-0.014862799999999999,0,0,0,Reagent_Kit_Academic,453.4628571428571,449.4246666666667,-10.55,86.0,110.06666666666666,-24.066666666666663,4,0,3,231.0,57.46
2021-12-19,Reagent_Kit,Academic,389.7,411.09,88,171.0,170,118,1,12,4,6,34293.6,15048.0,19245.6,56.12,-21.389999999999986,0.9479675983361308,-5.2,0,447.58000000000004,-12.93,Low,2021,50,353,0,0,1,1,1,Winter,21.389999999999986,Long_Ago,85.4,Very_High,1,-0.11042220000000001,0,0,0,Reagent_Kit_Academic,441.26000000000005,448.55966666666666,-13.12,91.0,107.8,-16.799999999999997,4,0,3,218.7,56.12
2021-12-20,Reagent_Kit,Biotech,438.44,427.26,120,171.0,130,20,0,12,4,0,52612.8,20520.0,32092.800000000003,61.0,11.180000000000007,1.0261667368815242,2.62,1,447.58000000000004,-2.04,Medium,2021,51,354,0,0,1,1,0,Winter,0.0,Recent,65.3,High,0,-0.013321200000000002,0,0,0,Reagent_Kit_Biotech,430.9942857142857,448.2646666666667,-2.19,96.28571428571429,107.2,-10.914285714285711,4,1,3,267.44,61.0
2021-12-20,Reagent_Kit,Pharma,455.4,413.44,168,171.0,56,63,0,12,4,0,76507.2,28728.0,47779.2,62.45,41.95999999999998,1.1014899380804952,10.15,1,447.58000000000004,1.75,Medium,2021,51,354,0,0,1,1,0,Winter,0.0,Medium,28.1,Medium,0,0.004917500000000001,0,0,0,Reagent_Kit_Pharma,435.4171428571428,449.63266666666664,1.28,109.28571428571429,110.03333333333333,-0.7476190476190396,4,3,3,284.4,62.45
2021-12-21,Reagent_Kit,Pharma,462.32,452.02,125,171.0,67,136,0,12,4,1,57790.0,21375.0,36415.0,63.01,10.300000000000011,1.0227866023627274,2.28,1,447.58000000000004,3.29,Medium,2021,51,355,0,0,1,1,0,Winter,0.0,Long_Ago,33.7,Medium,0,0.0110873,0,0,0,Reagent_Kit_Pharma,427.9057142857142,451.57666666666665,2.38,120.14285714285714,109.7,10.442857142857136,4,3,3,291.32,63.01
2021-12-21,Reagent_Kit,Government,455.57,491.5,88,171.0,17,112,1,12,4,1,40090.16,15048.0,25042.16,62.46,-35.93000000000001,0.9268972533062054,-7.31,0,447.58000000000004,1.79,Medium,2021,51,355,0,0,1,1,0,Winter,35.93000000000001,Long_Ago,8.5,Low,0,0.0015215,0,0,0,Reagent_Kit_Government,436.9928571428572,450.10166666666663,1.21,110.71428571428571,108.86666666666666,1.8476190476190482,4,2,3,284.57,62.46
2021-12-22,Reagent_Kit,Government,434.2,408.47,111,171.0,75,73,0,12,4,2,48196.2,18981.0,29215.2,60.62,25.72999999999996,1.0629911621416503,6.3,1,447.58000000000004,-2.99,Medium,2021,51,356,0,0,1,1,0,Winter,0.0,Medium,37.7,Medium,0,-0.0112723,0,0,0,Reagent_Kit_Government,433.94714285714286,450.0366666666667,-3.52,111.71428571428571,109.23333333333333,2.480952380952374,4,2,3,263.2,60.62
2021-12-23,Reagent_Kit,Government,486.21,463.33,82,171.0,58,97,0,12,4,3,39869.22,14022.0,25847.22,64.83,22.879999999999995,1.0493816502276996,4.94,1,447.58000000000004,8.63,High,2021,51,357,0,0,1,1,0,Winter,0.0,Long_Ago,29.1,Medium,0,0.025113300000000005,0,0,0,Reagent_Kit_Government,445.9771428571429,450.04733333333326,8.04,111.71428571428571,110.06666666666666,1.6476190476190453,4,2,3,315.21,64.83
2021-12-23,Reagent_Kit,Pharma,438.43,407.54,143,171.0,83,165,0,12,4,3,62695.49,24453.0,38242.49,61.0,30.889999999999986,1.075796240859793,7.58,1,447.58000000000004,-2.04,Medium,2021,51,357,0,0,1,1,0,Winter,0.0,Long_Ago,41.7,Medium,0,-0.008506800000000002,0,0,0,Reagent_Kit_Pharma,452.9385714285714,449.92966666666666,-2.56,119.57142857142857,111.13333333333334,8.43809523809523,4,3,3,267.43,61.0
2021-12-23,Reagent_Kit,Biotech,511.22,526.53,81,171.0,180,92,0,12,4,3,41408.82,13851.0,27557.82,66.55,-15.309999999999945,0.9709228344063967,-2.91,0,447.58000000000004,14.22,High,2021,51,357,0,0,1,1,0,Winter,0.0,Long_Ago,90.5,Very_High,1,0.128691,1,0,0,Reagent_Kit_Biotech,463.3357142857143,453.6983333333334,12.68,114.0,109.6,4.400000000000006,4,1,3,340.22,66.55
2021-12-24,Reagent_Kit,Pharma,438.26,414.64,156,171.0,199,50,0,12,4,4,68368.56,26676.0,41692.56,60.98,23.620000000000005,1.0569650781400732,5.7,1,447.58000000000004,-2.08,Medium,2021,51,358,0,0,1,1,0,Winter,0.0,Medium,100.0,Very_High,1,-0.0208,0,0,0,Reagent_Kit_Pharma,460.88714285714286,454.2743333333334,-3.53,112.28571428571429,108.8,3.4857142857142946,4,3,3,267.26,60.98
2021-12-24,Reagent_Kit,Academic,385.49,388.49,88,171.0,103,67,1,12,4,4,33923.12,15048.0,18875.120000000003,55.64,-3.0,0.9922777935081984,-0.77,0,447.58000000000004,-13.87,Low,2021,51,358,0,0,1,1,0,Winter,3.0,Medium,51.8,High,0,-0.0718466,0,0,0,Reagent_Kit_Academic,449.9114285714286,450.16366666666664,-14.37,107.0,109.16666666666667,-2.1666666666666714,4,0,3,214.49,55.64
2021-12-25,Reagent_Kit,Pharma,419.26,391.54,174,171.0,39,156,0,12,4,5,72951.24,29754.0,43197.240000000005,59.21,27.71999999999997,1.0707973642539714,7.08,1,447.58000000000004,-6.33,Low,2021,51,359,0,0,1,1,1,Winter,0.0,Long_Ago,19.6,Low,0,-0.012406799999999999,0,0,0,Reagent_Kit_Pharma,444.72428571428566,451.1363333333333,-7.07,119.28571428571429,108.43333333333334,10.852380952380955,4,3,3,248.26,59.21
2021-12-25,Reagent_Kit,Academic,401.16,388.95,68,171.0,68,177,1,12,4,5,27278.88,11628.0,15650.88,57.37,12.210000000000036,1.0313922097956036,3.14,1,447.58000000000004,-10.37,Low,2021,51,359,0,0,1,1,1,Winter,12.210000000000036,Long_Ago,34.2,Medium,0,-0.0354654,0,0,0,Reagent_Kit_Academic,440.00428571428574,450.2303333333333,-10.9,113.14285714285714,108.13333333333334,5.009523809523799,4,0,3,230.16,57.37
2021-12-26,Reagent_Kit,Government,431.55,451.42,97,171.0,68,52,0,12,4,6,41860.35,16587.0,25273.35,60.38,-19.870000000000005,0.9559833414558504,-4.4,0,447.58000000000004,-3.58,Medium,2021,51,360,0,0,1,1,1,Winter,0.0,Medium,34.2,Medium,0,-0.0122436,0,0,0,Reagent_Kit_Government,432.19571428571425,448.56566666666663,-3.79,115.28571428571429,109.03333333333333,6.25238095238096,4,2,3,260.55,60.38
2021-12-26,Reagent_Kit,Government,432.93,444.34,106,171.0,156,52,0,12,4,6,45890.58,18126.0,27764.58,60.5,-11.409999999999968,0.974321465544403,-2.57,0,447.58000000000004,-3.27,Medium,2021,51,360,0,0,1,1,1,Winter,0.0,Medium,78.4,Very_High,1,-0.0256368,0,0,0,Reagent_Kit_Government,431.41,447.3243333333333,-3.22,110.0,108.43333333333334,1.5666666666666629,4,2,3,261.93,60.5
2021-12-26,Reagent_Kit,Biotech,405.4,421.4,124,171.0,138,100,0,12,4,6,50269.6,21204.0,29065.6,57.82,-16.0,0.96203132415757,-3.8,0,447.58000000000004,-9.42,Low,2021,51,360,0,0,1,1,1,Winter,0.0,Long_Ago,69.3,High,0,-0.0652806,0,0,0,Reagent_Kit_Biotech,416.2928571428571,447.892,-9.49,116.14285714285714,106.16666666666667,9.976190476190467,4,1,3,234.4,57.82
2021-12-26,Reagent_Kit,Government,482.84,478.62,73,171.0,141,95,0,12,4,6,35247.32,12483.0,22764.32,64.58,4.21999999999997,1.0088170155864777,0.88,1,447.58000000000004,7.88,High,2021,51,360,0,0,1,1,1,Winter,0.0,Long_Ago,70.9,High,0,0.0558692,0,0,0,Reagent_Kit_Government,422.6614285714286,447.8376666666666,7.82,104.28571428571429,105.2,-0.914285714285711,4,2,3,311.84,64.58
2021-12-28,Reagent_Kit,Academic,422.88,434.96,74,171.0,107,1,0,12,4,1,31293.12,12654.0,18639.12,59.56,-12.079999999999984,0.9722273312488505,-2.78,0,447.58000000000004,-5.52,Low,2021,52,362,0,0,1,1,0,Winter,0.0,Recent,53.8,High,0,-0.029697599999999994,0,0,0,Reagent_Kit_Academic,428.0028571428571,448.7733333333333,-5.77,102.28571428571429,103.06666666666666,-0.7809523809523711,4,0,3,251.88,59.56
