date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent,price_diff_competitor,price_tier,year,week_of_year,day_of_year,is_academic_start,is_summer_slowdown,is_year_end,is_quarter_end,season,inventory_pct,inventory_status,high_inventory_flag,price_inventory_pressure,price_vs_product_norm,overpriced_overstocked,price_ma_7d,price_ma_30d,price_momentum,qty_ma_7d,qty_ma_30d,demand_trend,product_encoded,segment_encoded,season_encoded,profit_per_unit,margin_pct
2023-05-15,Reagent_Kit,Pharma,389.0,368.37,204,171.0,81,58,0,5,2,0,79356.0,34884.0,44472.0,56.04,20.629999999999995,Low,2023,20,135,0,0,0,0,Spring,40.7,Medium,0,1.5832300000000001,-0.1338680969586972,0,453.80428571428575,451.3666666666667,-13.82,143.14285714285714,117.2,25.942857142857136,4,3,1,218.0,56.04
2023-05-16,Reagent_Kit,Biotech,448.5,439.69,144,171.0,81,103,0,5,2,1,64584.0,24624.0,39960.0,61.87,8.810000000000002,Medium,2023,20,136,0,0,0,0,Spring,40.7,Medium,0,1.8253950000000003,-0.0013877673161328773,0,457.6228571428572,452.9046666666666,-0.97,136.0,119.76666666666667,16.233333333333334,4,1,1,277.5,61.87
2023-05-16,Reagent_Kit,Biotech,476.4,446.12,130,171.0,121,25,0,5,2,1,61932.0,22230.0,39702.0,64.11,30.279999999999973,High,2023,20,136,0,0,0,0,Spring,60.8,High,0,2.8965119999999995,0.0607332612053384,0,458.7628571428572,453.52166666666665,5.04,138.42857142857142,120.6,17.828571428571422,4,1,1,305.4,64.11
2023-05-17,Reagent_Kit,Government,434.26,463.54,120,171.0,99,86,0,5,2,2,52111.2,20520.0,31591.2,60.62,-29.28000000000003,Medium,2023,20,137,0,0,0,0,Spring,49.7,Medium,0,2.1582722000000003,-0.03309398402386594,0,457.94714285714286,451.73499999999996,-3.87,130.14285714285714,121.5,8.642857142857139,4,2,1,263.26,60.62
2023-05-18,Reagent_Kit,Biotech,436.58,398.9,130,171.0,139,87,0,5,2,3,56755.4,22230.0,34525.4,60.83,37.68000000000001,Medium,2023,20,138,0,0,0,0,Spring,69.8,High,0,3.0473284,-0.027928364447886975,0,451.72999999999996,450.1343333333333,-3.01,126.14285714285714,123.83333333333333,2.30952380952381,4,1,1,265.58,60.83
2023-05-18,Reagent_Kit,Pharma,422.61,402.55,178,171.0,120,65,0,5,2,3,75224.58,30438.0,44786.58,59.54,20.060000000000002,Low,2023,20,138,0,0,0,0,Spring,60.3,High,0,2.5483382999999997,-0.059033409911863774,0,445.6171428571429,448.1263333333334,-5.69,143.71428571428572,124.46666666666667,19.247619047619054,4,3,1,251.61,59.54
2023-05-19,Reagent_Kit,Biotech,416.68,444.85,159,171.0,41,84,0,5,2,4,66252.12,27189.0,39063.12,58.96,-28.170000000000016,Low,2023,20,139,0,0,0,0,Spring,20.6,Low,0,0.8583608000000001,-0.07223691167287902,0,432.0042857142857,445.53700000000003,-6.48,152.14285714285714,126.23333333333333,25.909523809523805,4,1,1,245.68,58.96
2023-05-21,Reagent_Kit,Pharma,450.05,444.0,147,171.0,145,104,0,5,2,6,66157.35,25137.0,41020.350000000006,62.0,6.050000000000011,Medium,2023,20,141,0,0,0,0,Spring,72.9,High,0,3.2808645000000003,0.00206340093506,0,440.7257142857143,447.5196666666667,0.57,144.0,124.13333333333334,19.86666666666666,4,3,1,279.05,62.0
2023-05-21,Reagent_Kit,Government,500.02,488.32,96,171.0,79,106,0,5,2,6,48001.92,16416.0,31585.92,65.8,11.699999999999989,High,2023,20,141,0,0,0,0,Spring,39.7,Medium,0,1.9850793999999998,0.11332461223319336,0,448.0857142857143,450.255,11.05,137.14285714285714,122.93333333333334,14.209523809523802,4,2,1,329.02,65.8
2023-05-21,Reagent_Kit,Pharma,429.14,425.11,186,171.0,157,63,0,5,2,6,79820.04,31806.0,48014.03999999999,60.15,4.029999999999973,Medium,2023,20,141,0,0,0,0,Spring,78.9,Very_High,1,3.3859145999999996,-0.044493972053612656,0,441.33428571428567,451.1646666666666,-4.88,145.14285714285714,126.33333333333333,18.80952380952381,4,3,1,258.14,60.15
2023-05-21,Reagent_Kit,Biotech,463.12,495.1,109,171.0,120,104,0,5,2,6,50480.08,18639.0,31841.08,63.08,-31.980000000000018,Medium,2023,20,141,0,0,0,0,Spring,60.3,High,0,2.7926135999999997,0.031164542253182936,0,445.45714285714286,449.62466666666666,3.0,143.57142857142858,126.93333333333334,16.638095238095246,4,1,1,292.12,63.08
2023-05-22,Reagent_Kit,Biotech,494.06,498.68,96,171.0,89,41,0,5,2,0,47429.76,16416.0,31013.76,65.39,-4.6200000000000045,High,2023,21,142,0,0,0,0,Spring,44.7,Medium,0,2.2084482,0.10005431366731637,0,453.66857142857145,451.04133333333334,9.54,138.71428571428572,126.8,11.914285714285725,4,1,1,323.06,65.39
2023-05-22,Reagent_Kit,Government,444.23,462.14,102,171.0,109,144,0,5,2,0,45311.46,17442.0,27869.46,61.51,-17.909999999999968,Medium,2023,21,142,0,0,0,0,Spring,54.8,High,0,2.4343803999999998,-0.010895179208128629,0,456.75714285714287,452.59933333333333,-1.85,127.85714285714286,125.76666666666667,2.0904761904761955,4,2,1,273.23,61.51
2023-05-22,Reagent_Kit,Pharma,420.04,446.36,159,171.0,12,154,0,5,2,0,66786.36,27189.0,39597.36,59.29,-26.319999999999993,Low,2023,21,142,0,0,0,0,Spring,6.0,Low,0,0.252024,-0.0647556695283577,0,457.2371428571429,449.56333333333333,-6.57,127.85714285714286,128.7,-0.8428571428571274,4,3,1,249.04,59.29
2023-05-23,Reagent_Kit,Biotech,431.75,444.89,152,171.0,166,0,1,5,2,1,65626.0,25992.0,39634.0,60.39,-13.139999999999986,Medium,2023,21,143,0,0,0,0,Spring,83.4,Very_High,1,3.600795,-0.03868265003063628,0,454.6228571428572,449.814,-4.02,128.57142857142858,131.7,-3.128571428571405,4,1,1,260.75,60.39
2023-05-23,Reagent_Kit,Pharma,495.32,506.1,131,171.0,155,179,0,5,2,1,64886.92,22401.0,42485.92,65.48,-10.78000000000003,High,2023,21,143,0,0,0,0,Spring,77.9,Very_High,1,3.8585428,0.10285977947151183,1,453.95142857142855,449.4533333333333,10.2,133.57142857142858,132.13333333333333,1.4380952380952579,4,3,1,324.32,65.48
2023-05-24,Reagent_Kit,Biotech,496.79,453.45,84,171.0,164,111,0,5,2,2,41730.36,14364.0,27366.36,65.58,43.34000000000003,High,2023,21,144,0,0,0,0,Spring,82.4,Very_High,1,4.0935496,0.10613282290973995,1,463.61571428571426,451.525,10.02,119.0,130.96666666666667,-11.966666666666669,4,1,1,325.79,65.58
2023-05-24,Reagent_Kit,Academic,384.87,401.81,92,171.0,165,68,0,5,2,2,35408.04,15732.0,19676.04,55.57,-16.939999999999998,Low,2023,21,144,0,0,0,0,Spring,82.9,Very_High,1,3.1905723000000004,-0.14306379042800457,0,452.43714285714293,448.5036666666667,-14.19,116.57142857142857,130.23333333333332,-13.66190476190475,4,0,1,213.87,55.57
2023-05-24,Reagent_Kit,Pharma,481.18,513.3,138,171.0,69,107,0,5,2,2,66402.84,23598.0,42804.84,64.46,-32.11999999999995,High,2023,21,144,0,0,0,0,Spring,34.7,Medium,0,1.6696946000000001,0.07137621877998482,0,450.59714285714284,447.6816666666667,7.48,122.57142857142857,132.7,-10.12857142857142,4,3,1,310.18,64.46
2023-05-25,Reagent_Kit,Pharma,442.62,419.28,134,171.0,151,76,1,5,2,3,59311.08,22914.0,36397.08,61.37,23.340000000000032,Medium,2023,21,145,0,0,0,0,Spring,75.9,Very_High,1,3.3594858,-0.014479941069045104,0,450.3671428571428,449.60633333333334,-1.55,127.14285714285714,131.63333333333333,-4.490476190476187,4,3,1,271.62,61.37
2023-05-25,Reagent_Kit,Government,415.38,379.76,102,171.0,153,72,0,5,2,3,42368.76,17442.0,24926.76,58.83,35.620000000000005,Low,2023,21,145,0,0,0,0,Spring,76.9,Very_High,1,3.1942722000000003,-0.07513143988355692,0,449.70142857142855,448.814,-7.45,119.0,130.16666666666666,-11.166666666666657,4,2,1,244.38,58.83
2023-05-25,Reagent_Kit,Biotech,434.89,405.69,108,171.0,149,26,0,5,2,3,46968.12,18468.0,28500.119999999995,60.68,29.19999999999999,Medium,2023,21,145,0,0,0,0,Spring,74.9,High,0,3.2573261000000002,-0.0316912511217682,0,450.15,448.88666666666666,-3.12,112.71428571428571,130.2,-17.48571428571428,4,1,1,263.89,60.68
2023-05-25,Reagent_Kit,Pharma,497.07,535.37,127,171.0,192,34,0,5,2,3,63127.89,21717.0,41410.89,65.6,-38.30000000000001,High,2023,21,145,0,0,0,0,Spring,96.5,Very_High,1,4.7967255,0.10675625975511667,1,450.40000000000003,451.26366666666667,10.15,112.14285714285714,130.83333333333334,-18.690476190476204,4,3,1,326.07,65.6
2023-05-27,Reagent_Kit,Academic,498.25,525.51,64,171.0,13,9,0,5,2,5,31888.0,10944.0,20944.0,65.68,-27.25999999999999,High,2023,21,147,0,0,0,0,Spring,6.5,Low,0,0.3238625,0.10938360074634737,0,450.60857142857145,453.01466666666664,9.99,109.28571428571429,129.66666666666666,-20.380952380952365,4,0,1,327.25,65.68
2023-05-28,Reagent_Kit,Academic,416.05,382.04,86,171.0,197,128,0,5,2,6,35780.3,14706.0,21074.300000000003,58.9,34.00999999999999,Low,2023,21,148,0,0,0,0,Spring,99.0,Very_High,1,4.118895,-0.07363964457497675,0,455.06285714285707,452.824,-8.12,108.42857142857143,126.06666666666666,-17.638095238095232,4,0,1,245.05,58.9
2023-05-28,Reagent_Kit,Academic,435.7,461.46,59,171.0,58,27,0,5,2,6,25706.3,10089.0,15617.3,60.75,-25.75999999999999,Medium,2023,21,148,0,0,0,0,Spring,29.1,Medium,0,1.2678870000000002,-0.02988773739049968,0,448.5657142857143,451.73333333333335,-3.55,97.14285714285714,124.26666666666667,-27.123809523809527,4,0,1,264.7,60.75
2023-05-28,Reagent_Kit,Government,502.38,510.99,80,171.0,139,67,1,5,2,6,40190.4,13680.0,26510.4,65.96,-8.610000000000014,High,2023,21,148,0,0,0,0,Spring,69.8,High,0,3.5066123999999994,0.11857929421565476,0,457.1028571428572,453.8136666666667,10.7,89.42857142857143,121.0,-31.57142857142857,4,2,1,331.38,65.96
2023-05-28,Reagent_Kit,Academic,468.99,442.63,66,171.0,49,112,0,5,2,6,30953.34,11286.0,19667.34,63.54,26.360000000000014,Medium,2023,21,148,0,0,0,0,Spring,24.6,Low,0,1.1537154,0.04423445040447459,0,464.76142857142855,453.4433333333333,3.43,84.28571428571429,117.93333333333334,-33.647619047619045,4,0,1,297.99,63.54
2023-05-29,Reagent_Kit,Government,465.61,483.5,79,171.0,72,97,0,5,2,0,36783.19,13509.0,23274.19,63.27,-17.889999999999986,Medium,2023,22,149,0,0,0,0,Spring,36.2,Medium,0,1.6855082000000003,0.036708677056712116,0,469.15000000000003,453.45033333333333,2.68,80.14285714285714,118.73333333333333,-38.590476190476195,4,2,1,294.61,63.27
2023-05-29,Reagent_Kit,Biotech,400.96,403.19,126,171.0,168,139,0,5,2,0,50520.96,21546.0,28974.96,57.35,-2.230000000000018,Low,2023,22,149,0,0,0,0,Spring,84.4,Very_High,1,3.3841024,-0.10723843742046078,0,455.42,449.75,-10.85,80.0,119.6,-39.599999999999994,4,1,1,229.96,57.35
2023-05-31,Reagent_Kit,Pharma,421.01,415.05,150,171.0,49,148,0,5,2,2,63151.5,25650.0,37501.5,59.38,5.9599999999999795,Low,2023,22,151,0,0,0,0,Spring,24.6,Low,0,1.0356846,-0.06259590617115966,0,444.38571428571424,450.817,-6.61,92.28571428571429,117.8,-25.514285714285705,4,3,1,250.01,59.38
2023-05-31,Reagent_Kit,Pharma,391.09,411.93,190,171.0,116,42,0,5,2,2,74307.09999999999,32490.0,41817.09999999999,56.28,-20.840000000000032,Low,2023,22,151,0,0,0,0,Spring,58.3,High,0,2.2800546999999995,-0.12921458621999204,0,440.82,448.90333333333336,-12.88,107.14285714285714,119.33333333333333,-12.19047619047619,4,3,1,220.09,56.28
2023-05-31,Reagent_Kit,Academic,423.05,415.38,83,171.0,35,13,1,5,2,2,35113.15,14193.0,20920.15,59.58,7.670000000000016,Low,2023,22,151,0,0,0,0,Spring,17.6,Low,0,0.7445680000000001,-0.05805372344055742,0,439.0128571428572,447.125,-5.38,110.57142857142857,117.76666666666667,-7.195238095238096,4,0,1,252.05,59.58
2023-06-01,Reagent_Kit,Pharma,475.13,458.9,93,171.0,174,52,0,6,2,3,44187.09,15903.0,28284.09,64.01,16.230000000000018,High,2023,22,152,0,1,0,1,Summer,87.4,Very_High,1,4.1526362,0.05790552979952237,1,435.11999999999995,448.48733333333337,5.94,112.42857142857143,116.86666666666666,-4.438095238095229,4,3,2,304.13,64.01
2023-06-01,Reagent_Kit,Biotech,456.45,438.5,77,171.0,186,66,0,6,2,3,35146.65,13167.0,21979.65,62.54,17.94999999999999,Medium,2023,22,152,0,1,0,1,Summer,93.5,Very_High,1,4.2678075,0.016313385972243338,1,433.3285714285715,449.14966666666663,1.63,114.0,115.1,-1.0999999999999943,4,1,2,285.45,62.54
2023-06-02,Reagent_Kit,Pharma,412.01,413.17,108,171.0,84,48,0,6,2,4,44497.08,18468.0,26029.08,58.5,-1.160000000000025,Low,2023,22,153,0,1,0,1,Summer,42.2,Medium,0,1.7386822000000002,-0.08263494762969881,0,425.6714285714285,448.79633333333334,-8.2,118.14285714285714,112.76666666666667,5.376190476190473,4,3,2,241.01,58.5
2023-06-03,Reagent_Kit,Academic,495.89,522.95,37,180.0,26,80,1,6,2,5,18347.93,6660.0,11687.93,63.7,-27.06000000000006,High,2023,22,154,0,1,0,1,Summer,13.1,Low,0,0.6496159,0.10412891876388596,0,439.2328571428571,451.43666666666667,9.85,105.42857142857143,108.7,-3.2714285714285722,4,0,2,315.89,63.7
2023-06-03,Reagent_Kit,Academic,440.0,396.19,50,180.0,41,51,0,6,2,5,22000.0,9000.0,13000.0,59.09,43.81,Medium,2023,22,154,0,1,0,1,Summer,20.6,Low,0,0.9064000000000001,-0.020313528693642065,0,441.94571428571425,451.1016666666667,-2.46,91.14285714285714,105.46666666666667,-14.32380952380953,4,0,2,260.0,59.09
2023-06-03,Reagent_Kit,Pharma,429.35,401.13,96,171.0,183,101,0,6,2,5,41217.600000000006,16416.0,24801.60000000001,60.17,28.220000000000027,Medium,2023,22,154,0,1,0,1,Summer,92.0,Very_High,1,3.95002,-0.04402639441958,0,447.4114285714286,448.746,-4.32,77.71428571428571,105.46666666666667,-27.75238095238096,4,3,2,258.35,60.17
2023-06-04,Reagent_Kit,Academic,498.02,530.24,48,180.0,71,119,0,6,2,6,23904.96,8640.0,15264.96,63.86,-32.22000000000003,High,2023,22,155,0,1,0,1,Summer,35.7,Medium,0,1.7779314000000002,0.10887149190907355,0,458.12142857142857,451.04200000000003,10.42,72.71428571428571,100.86666666666666,-28.152380952380952,4,0,2,318.02,63.86
2023-06-04,Reagent_Kit,Biotech,393.77,389.47,109,171.0,6,174,0,6,2,6,42920.93,18639.0,24281.93,56.57,4.2999999999999545,Low,2023,22,155,0,1,0,1,Summer,3.0,Low,0,0.118131,-0.12324740498567148,0,446.49857142857144,448.7303333333333,-12.25,75.0,100.86666666666666,-25.86666666666666,4,1,2,222.77,56.57
2023-06-04,Reagent_Kit,Biotech,483.6,524.53,60,171.0,3,7,0,6,2,6,29016.0,10260.0,18756.0,64.64,-40.92999999999995,High,2023,22,155,0,1,0,1,Summer,1.5,Low,0,0.07254000000000001,0.07676449437216981,0,450.3771428571428,448.3816666666667,7.85,72.57142857142857,99.66666666666667,-27.095238095238102,4,1,2,312.6,64.64
2023-06-04,Reagent_Kit,Pharma,411.37,404.13,142,171.0,98,117,1,6,2,6,58414.54,24282.0,34132.54,58.43,7.240000000000009,Low,2023,22,155,0,1,0,1,Summer,49.2,Medium,0,2.0239404,-0.08405994613341712,0,450.2857142857143,447.28633333333335,-8.03,77.42857142857143,101.0,-23.57142857142857,4,3,2,240.37,58.43
2023-06-05,Reagent_Kit,Pharma,424.88,409.95,101,171.0,148,86,0,6,2,0,42912.88,17271.0,25641.88,59.75,14.930000000000007,Low,2023,23,156,0,1,0,1,Summer,74.4,High,0,3.1611072000000005,-0.05397911834398783,0,440.1414285714286,447.4476666666667,-5.04,86.57142857142857,99.06666666666666,-12.495238095238093,4,3,2,253.88,59.75
2023-06-06,Reagent_Kit,Pharma,399.14,360.13,134,171.0,187,136,1,6,2,1,53484.76,22914.0,30570.759999999995,57.16,39.00999999999999,Low,2023,23,157,0,1,0,1,Summer,94.0,Very_High,1,3.751916,-0.11129077691540978,0,434.30428571428575,446.36066666666665,-10.58,98.57142857142857,98.46666666666667,0.10476190476190084,4,3,2,228.14,57.16
2023-06-07,Reagent_Kit,Government,430.08,453.67,60,171.0,54,37,0,6,2,2,25804.8,10260.0,15544.8,60.24,-23.590000000000032,Medium,2023,23,158,0,1,0,1,Summer,27.1,Medium,0,1.1655168,-0.04240100550127635,0,434.4085714285714,444.186,-3.18,93.42857142857143,96.1,-2.6714285714285637,4,2,2,259.08,60.24
2023-06-07,Reagent_Kit,Biotech,454.73,466.4,96,171.0,73,95,0,6,2,2,43654.08,16416.0,27238.08,62.4,-11.669999999999959,Medium,2023,23,158,0,1,0,1,Summer,36.7,Medium,0,1.6688591000000002,0.012483702493500368,0,428.22428571428566,442.78399999999993,2.7,100.28571428571429,96.5,3.785714285714292,4,1,2,283.73,62.4
2023-06-07,Reagent_Kit,Biotech,397.19,415.98,103,171.0,87,129,1,6,2,2,40910.57,17613.0,23297.57,56.95,-18.79000000000002,Low,2023,23,158,0,1,0,1,Summer,43.7,Medium,0,1.7357203,-0.11563256923142658,0,428.7128571428571,443.19466666666665,-10.38,99.42857142857143,96.86666666666666,2.5619047619047706,4,1,2,226.19,56.95
2023-06-07,Reagent_Kit,Government,395.26,403.66,80,171.0,123,62,0,6,2,2,31620.8,13680.0,17940.8,56.74,-8.400000000000034,Low,2023,23,158,0,1,0,1,Summer,61.8,High,0,2.4427068,-0.11992983034420221,0,416.09285714285716,440.3306666666667,-10.24,102.28571428571429,94.93333333333334,7.352380952380955,4,2,2,224.26,56.74
2023-06-08,Reagent_Kit,Biotech,436.87,471.35,70,171.0,8,154,1,6,2,3,30580.9,11970.0,18610.9,60.86,-34.48000000000002,Medium,2023,23,159,0,1,0,1,Summer,4.0,Low,0,0.17474800000000001,-0.027282662000889555,0,419.7357142857143,440.13899999999995,-0.74,92.0,92.8,-0.7999999999999972,4,1,2,265.87,60.86
2023-06-09,Reagent_Kit,Pharma,413.12,412.29,112,171.0,185,152,0,6,2,4,46269.44,19152.0,27117.44,58.61,0.8299999999999841,Low,2023,23,160,0,1,0,1,Summer,93.0,Very_High,1,3.842016,-0.08016346584981228,0,418.05571428571426,440.0636666666667,-6.12,93.57142857142857,93.13333333333334,0.43809523809522943,4,3,2,242.12,58.61
2023-06-09,Reagent_Kit,Pharma,458.36,472.34,113,171.0,183,38,0,6,2,4,51794.68,19323.0,32471.68,62.69,-13.979999999999961,Medium,2023,23,160,0,1,0,1,Summer,92.0,Very_High,1,4.216912000000001,0.02056611588177781,1,426.5157142857143,440.84600000000006,3.97,90.57142857142857,93.3,-2.7285714285714278,4,3,2,287.36,62.69
2023-06-10,Reagent_Kit,Government,436.38,394.98,70,171.0,82,95,0,6,2,5,30546.6,11970.0,18576.6,60.81,41.39999999999998,Medium,2023,23,161,0,1,0,1,Summer,41.2,Medium,0,1.7978856000000003,-0.02837367648029893,0,427.41571428571433,438.82300000000004,-0.56,92.0,91.4,0.5999999999999943,4,2,2,265.38,60.81
2023-06-10,Reagent_Kit,Government,401.41,400.49,97,171.0,73,126,0,6,2,5,38936.77,16587.0,22349.770000000004,57.4,0.9200000000000159,Low,2023,23,161,0,1,0,1,Summer,36.7,Medium,0,1.4731747000000002,-0.10623648534753372,0,419.79857142857145,435.595,-7.85,92.14285714285714,92.5,-0.3571428571428612,4,2,2,230.41,57.4
2023-06-10,Reagent_Kit,Government,438.52,445.91,59,171.0,8,94,0,6,2,5,25872.68,10089.0,15783.68,61.01,-7.390000000000043,Medium,2023,23,161,0,1,0,1,Summer,4.0,Low,0,0.175408,-0.023608837733490765,0,425.70285714285717,436.344,0.5,85.85714285714286,91.6,-5.742857142857133,4,2,2,267.52,61.01
2023-06-12,Reagent_Kit,Academic,461.0,454.0,48,180.0,151,27,0,6,2,0,22128.0,8640.0,13488.0,60.95,7.0,Medium,2023,24,163,0,1,0,1,Summer,75.9,Very_High,1,3.4989900000000005,0.02644423470961593,1,435.0942857142857,437.18733333333336,5.45,81.28571428571429,91.23333333333333,-9.947619047619042,4,0,2,281.0,60.95
2023-06-12,Reagent_Kit,Biotech,471.2,476.53,66,171.0,55,93,1,6,2,0,31099.2,11286.0,19813.2,63.71,-5.329999999999984,Medium,2023,24,163,0,1,0,1,Summer,27.6,Medium,0,1.3005120000000001,0.049155148362626924,0,439.9985714285714,436.148,8.04,80.71428571428571,90.76666666666667,-10.052380952380958,4,1,2,300.2,63.71
2023-06-13,Reagent_Kit,Government,449.61,483.19,72,171.0,100,50,0,6,2,1,32371.92,12312.0,20059.92,61.97,-33.579999999999984,Medium,2023,24,164,0,1,0,1,Summer,50.3,Medium,0,2.2615383000000002,0.001083714463753647,0,445.2114285714286,435.502,3.24,75.0,90.96666666666667,-15.966666666666669,4,2,2,278.61,61.97
2023-06-13,Reagent_Kit,Academic,403.88,369.73,50,180.0,162,13,0,6,2,1,20194.0,9000.0,11194.0,55.43,34.14999999999998,Low,2023,24,164,0,1,0,1,Summer,81.4,Very_High,1,3.2875832000000003,-0.10073688174724582,0,437.42857142857144,433.4443333333333,-6.82,66.0,90.0,-24.0,4,0,2,223.88,55.43
2023-06-14,Reagent_Kit,Government,416.38,445.58,80,171.0,80,151,0,6,2,2,33310.4,13680.0,19630.4,58.93,-29.19999999999999,Low,2023,24,165,0,1,0,1,Summer,40.2,Medium,0,1.6738476000000002,-0.07290487972149702,0,434.57142857142856,433.9583333333333,-4.05,67.42857142857143,88.46666666666667,-21.038095238095238,4,2,2,245.38,58.93
2023-06-14,Reagent_Kit,Government,426.05,465.9,63,171.0,38,150,0,6,2,2,26841.15,10773.0,16068.15,59.86,-39.849999999999966,Medium,2023,24,165,0,1,0,1,Summer,19.1,Low,0,0.8137555000000001,-0.051374042954377704,0,438.09142857142854,434.1263333333334,-1.86,62.57142857142857,85.56666666666666,-22.995238095238093,4,2,2,255.05,59.86
2023-06-14,Reagent_Kit,Government,468.21,421.52,61,171.0,115,46,1,6,2,2,28560.81,10431.0,18129.81,63.48,46.69,Medium,2023,24,165,0,1,0,1,Summer,57.8,High,0,2.7062538,0.04249773347806779,0,442.3328571428571,436.697,7.22,62.857142857142854,81.26666666666667,-18.40952380952381,4,2,2,297.21,63.48
2023-06-14,Reagent_Kit,Pharma,389.42,420.54,156,171.0,174,157,0,6,2,2,60749.52,26676.0,34073.520000000004,56.09,-31.120000000000005,Low,2023,24,165,0,1,0,1,Summer,87.4,Very_High,1,3.4035308000000004,-0.132932941690632,0,432.10714285714283,435.576,-10.6,78.28571428571429,83.7,-5.414285714285711,4,3,2,218.42,56.09
2023-06-14,Reagent_Kit,Biotech,494.49,482.68,71,171.0,124,65,0,6,2,2,35108.79,12141.0,22967.79,65.42,11.810000000000002,High,2023,24,165,0,1,0,1,Summer,62.3,High,0,3.0806727000000005,0.10101173453700214,0,435.4342857142857,436.2213333333333,13.36,79.0,82.96666666666667,-3.9666666666666686,4,1,2,323.49,65.42
2023-06-14,Reagent_Kit,Government,392.69,423.24,91,171.0,9,81,0,6,2,2,35734.79,15561.0,20173.79,56.45,-30.55000000000001,Low,2023,24,165,0,1,0,1,Summer,4.5,Low,0,0.1767105,-0.12565208996069616,0,427.30285714285714,434.09600000000006,-9.54,81.71428571428571,83.43333333333334,-1.719047619047629,4,2,2,221.69,56.45
2023-06-14,Reagent_Kit,Biotech,485.65,506.15,86,171.0,192,95,0,6,2,2,41765.9,14706.0,27059.9,64.79,-20.5,High,2023,24,165,0,1,0,1,Summer,96.5,Very_High,1,4.6865225,0.08132894270439252,1,438.9842857142857,436.5506666666667,11.25,86.85714285714286,82.7,4.157142857142858,4,1,2,314.65,64.79
2023-06-15,Reagent_Kit,Academic,385.03,401.29,67,171.0,64,179,0,6,2,3,25797.01,11457.0,14340.009999999998,55.59,-16.260000000000048,Low,2023,24,166,0,1,0,1,Summer,32.2,Medium,0,1.2397966,-0.14270754080207507,0,434.5057142857143,432.8553333333333,-11.05,85.0,83.7,1.2999999999999972,4,0,2,214.03,55.59
2023-06-15,Reagent_Kit,Government,489.41,485.98,68,171.0,42,170,0,6,2,3,33279.880000000005,11628.0,21651.880000000005,65.06,3.430000000000007,High,2023,24,166,0,1,0,1,Summer,21.1,Low,0,1.0326551000000002,0.08970080891373787,0,443.5571428571429,434.5023333333333,12.64,85.71428571428571,84.3,1.414285714285711,4,2,2,318.41,65.06
2023-06-15,Reagent_Kit,Pharma,509.05,538.19,79,171.0,65,44,0,6,2,3,40214.95,13509.0,26705.950000000004,66.41,-29.140000000000043,High,2023,24,166,0,1,0,1,Summer,32.7,Medium,0,1.6645935000000003,0.13343045049659435,0,449.3914285714286,437.159,16.45,88.28571428571429,83.73333333333333,4.5523809523809575,4,3,2,338.05,66.41
2023-06-15,Reagent_Kit,Government,461.68,495.68,59,171.0,56,28,0,6,2,3,27239.12,10089.0,17150.12,62.96,-34.0,Medium,2023,24,166,0,1,0,1,Summer,28.1,Medium,0,1.2973208000000003,0.027958295619816678,0,459.7142857142857,435.9476666666667,5.9,74.42857142857143,84.1,-9.671428571428564,4,2,2,290.68,62.96
2023-06-15,Reagent_Kit,Biotech,486.06,492.94,73,171.0,151,80,0,6,2,3,35482.38,12483.0,22999.38,64.82,-6.8799999999999955,High,2023,24,166,0,1,0,1,Summer,75.9,Very_High,1,3.6891954,0.08224183237083714,1,458.51000000000005,439.024,10.71,74.71428571428571,82.9,-8.185714285714297,4,1,2,315.06,64.82
2023-06-16,Reagent_Kit,Government,502.22,541.28,65,171.0,124,80,0,6,2,4,32644.300000000003,11115.0,21529.300000000003,65.95,-39.059999999999945,High,2023,24,167,0,1,0,1,Summer,62.3,High,0,3.1288306000000006,0.11822304458972525,0,474.1571428571429,439.6446666666667,14.23,71.0,83.06666666666666,-12.066666666666663,4,2,2,331.22,65.95
2023-06-16,Reagent_Kit,Government,473.18,486.92,74,171.0,191,14,0,6,2,4,35015.32,12654.0,22361.32,63.86,-13.740000000000009,High,2023,24,167,0,1,0,1,Summer,96.0,Very_High,1,4.542528,0.053563737483505576,1,472.3757142857143,441.70500000000004,7.13,69.28571428571429,80.8,-11.514285714285705,4,2,2,302.18,63.86
2023-06-16,Reagent_Kit,Biotech,495.69,495.12,82,171.0,184,54,1,6,2,4,40646.58,14022.0,26624.58,65.5,0.5699999999999932,High,2023,24,167,0,1,0,1,Summer,92.5,Very_High,1,4.5851325,0.103683606731474,1,488.1842857142857,444.0653333333333,11.63,71.42857142857143,80.16666666666667,-8.73809523809524,4,1,2,324.69,65.5
2023-06-17,Reagent_Kit,Academic,510.32,489.82,37,180.0,4,1,1,6,2,5,18881.84,6660.0,12221.84,64.73,20.5,High,2023,24,168,0,1,0,1,Summer,2.0,Low,0,0.102064,0.1362581819024104,0,491.1714285714285,447.7713333333333,13.97,67.0,76.93333333333334,-9.933333333333337,4,0,2,330.32,64.73
